Economy,Scenario,Branch Path,Variable,Year,Value,Units,Source,Comment
02BD,Current Accounts,Demand\Passenger road\Age 11,Vintage Profile Share,2022,4.490090936425835,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=11."
02BD,Current Accounts,Demand\Passenger road\Age 12,Survival Rate,2022,59.31466604642736,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=12."
02BD,Current Accounts,Demand\Passenger road\Age 12,Vintage Profile Share,2022,4.147651601614308,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=12."
02BD,Current Accounts,Demand\Passenger road\Age 13,Survival Rate,2022,54.42994661655327,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=13."
02BD,Current Accounts,Demand\Passenger road\Age 13,Vintage Profile Share,2022,3.806081536111526,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=13."
02BD,Current Accounts,Demand\Passenger road\Age 14,Survival Rate,2022,49.61835434222866,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=14."
02BD,Current Accounts,Demand\Passenger road\Age 14,Vintage Profile Share,2022,3.469624977672898,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=14."
02BD,Current Accounts,Demand\Passenger road\Age 15,Survival Rate,2022,44.93403004760519,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=15."
02BD,Current Accounts,Demand\Passenger road\Age 15,Vintage Profile Share,2022,3.142067790587528,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=15."
02BD,Current Accounts,Demand\Passenger road\Age 16,Survival Rate,2022,40.4237768517288,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=16."
02BD,Current Accounts,Demand\Passenger road\Age 16,Vintage Profile Share,2022,2.826682741012771,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=16."
02BD,Current Accounts,Demand\Passenger road\Age 17,Survival Rate,2022,36.12657877422551,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=17."
02BD,Current Accounts,Demand\Passenger road\Age 17,Vintage Profile Share,2022,2.526195834879646,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=17."
02BD,Current Accounts,Demand\Passenger road\Age 18,Survival Rate,2022,32.07341026708008,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=18."
02BD,Current Accounts,Demand\Passenger road\Age 18,Vintage Profile Share,2022,2.242772999166201,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=18."
02BD,Current Accounts,Demand\Passenger road\Age 19,Survival Rate,2022,28.28731469361492,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=19."
02BD,Current Accounts,Demand\Passenger road\Age 19,Vintage Profile Share,2022,1.978025569637455,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=19."
02BD,Current Accounts,Demand\Passenger road\Age 2,Survival Rate,2022,97.38431110225432,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=2."
02BD,Current Accounts,Demand\Passenger road\Age 2,Vintage Profile Share,2022,6.809718756558687,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=2."
02BD,Current Accounts,Demand\Passenger road\Age 20,Survival Rate,2022,24.78372034300386,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=20."
02BD,Current Accounts,Demand\Passenger road\Age 20,Vintage Profile Share,2022,1.733032388552284,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=20."
02BD,Current Accounts,Demand\Passenger road\Age 21,Survival Rate,2022,21.57095569063096,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=21."
02BD,Current Accounts,Demand\Passenger road\Age 21,Vintage Profile Share,2022,1.508375834883179,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=21."
02BD,Current Accounts,Demand\Passenger road\Age 22,Survival Rate,2022,18.6509213961561,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=22."
02BD,Current Accounts,Demand\Passenger road\Age 22,Vintage Profile Share,2022,1.304188814614574,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=22."
02BD,Current Accounts,Demand\Passenger road\Age 23,Survival Rate,2022,16.01987490154123,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=23."
02BD,Current Accounts,Demand\Passenger road\Age 23,Vintage Profile Share,2022,1.120209624733114,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=23."
02BD,Current Accounts,Demand\Passenger road\Age 24,Survival Rate,2022,13.66928422908279,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=24."
02BD,Current Accounts,Demand\Passenger road\Age 24,Vintage Profile Share,2022,0.9558416561141768,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=24."
02BD,Current Accounts,Demand\Passenger road\Age 25,Survival Rate,2022,11.58671034557612,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=25."
02BD,Current Accounts,Demand\Passenger road\Age 25,Vintage Profile Share,2022,0.8102150939306263,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=25."
02BD,Current Accounts,Demand\Passenger road\Age 26,Survival Rate,2022,9.756681833914774,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=26."
02BD,Current Accounts,Demand\Passenger road\Age 26,Vintage Profile Share,2022,0.6822480801493997,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=26."
02BD,Current Accounts,Demand\Passenger road\Age 27,Survival Rate,2022,8.16153113704114,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=27."
02BD,Current Accounts,Demand\Passenger road\Age 27,Vintage Profile Share,2022,0.5707051889270927,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=27."
02BD,Current Accounts,Demand\Passenger road\Age 28,Survival Rate,2022,6.78216784551927,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=28."
02BD,Current Accounts,Demand\Passenger road\Age 28,Vintage Profile Share,2022,0.4742514997027351,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=28."
02BD,Current Accounts,Demand\Passenger road\Age 29,Survival Rate,2022,5.598770950068928,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=29."
02BD,Current Accounts,Demand\Passenger road\Age 29,Vintage Profile Share,2022,0.3915010038149537,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=29."
02BD,Current Accounts,Demand\Passenger road\Age 3,Survival Rate,2022,95.47201335050973,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=3."
02BD,Current Accounts,Demand\Passenger road\Age 3,Vintage Profile Share,2022,6.675998964111762,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=3."
02BD,Current Accounts,Demand\Passenger road\Age 30,Survival Rate,2022,4.59138828696925,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=30."
02BD,Current Accounts,Demand\Passenger road\Age 30,Vintage Profile Share,2022,0.3210585214654212,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=30."
02BD,Current Accounts,Demand\Passenger road\Age 4,Survival Rate,2022,92.98056340291814,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=4."
02BD,Current Accounts,Demand\Passenger road\Age 4,Vintage Profile Share,2022,6.501781235946833,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=4."
02BD,Current Accounts,Demand\Passenger road\Age 5,Survival Rate,2022,89.95747462438484,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=5."
02BD,Current Accounts,Demand\Passenger road\Age 5,Vintage Profile Share,2022,6.290388003044004,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=5."
02BD,Current Accounts,Demand\Passenger road\Age 6,Survival Rate,2022,86.45921809038188,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=6."
02BD,Current Accounts,Demand\Passenger road\Age 6,Vintage Profile Share,2022,6.045768075406579,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=6."
02BD,Current Accounts,Demand\Passenger road\Age 7,Survival Rate,2022,82.54947059073915,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=7."
02BD,Current Accounts,Demand\Passenger road\Age 7,Vintage Profile Share,2022,5.772374131552834,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=7."
02BD,Current Accounts,Demand\Passenger road\Age 8,Survival Rate,2022,78.29719253444607,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=8."
02BD,Current Accounts,Demand\Passenger road\Age 8,Vintage Profile Share,2022,5.475028313624964,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=8."
02BD,Current Accounts,Demand\Passenger road\Age 9,Survival Rate,2022,73.77461655055549,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=passenger, age=9."
02BD,Current Accounts,Demand\Passenger road\Age 9,Vintage Profile Share,2022,5.158781577812213,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=passenger, age=9."
02BD,Current Accounts,Demand\Passenger road\Buses,Mileage,2022,45000.0,Kilometer,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Buses,Vehicle Equivalent Weight,2022,12.0,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight from apec_vehicle_equivalent_weights.csv (bus).
02BD,Current Accounts,Demand\Passenger road\Buses\BEV,Sales Share,2022,10.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Buses\BEV,Stock,2022,340.2,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Buses\BEV\Electricity,Fuel Economy,2022,485.4090160469971,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Buses\FCEV,Sales Share,2022,5.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Buses\FCEV,Stock,2022,37.8,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Buses\FCEV\Hydrogen,Fuel Economy,2022,747.5758279929628,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Buses\ICE,Sales Share,2022,75.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Buses\ICE,Stock,2022,3364.2,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Buses\ICE\Gas and diesel oil,Fuel Economy,2022,1457.415696616784,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Buses\ICE\LPG,Fuel Economy,2022,643.8156000431985,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Buses\ICE\Motor gasoline,Fuel Economy,2022,1494.394221458008,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Buses\ICE\Natural gas,Fuel Economy,2022,1021.240793539899,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Buses\PHEV,Fuel Economy,2022,150.0,MJ/100 km,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Buses\PHEV,Sales Share,2022,8.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Buses\PHEV,Stock,2022,0.0,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\BEV large,Sales Share,2022,4.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\BEV large,Stock,2022,1512.0,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\BEV large\Electricity,Fuel Economy,2022,191.268488358804,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\BEV medium,Sales Share,2022,7.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\BEV medium,Stock,2022,8202.6,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\BEV medium\Electricity,Fuel Economy,2022,138.313989515664,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\FCEV large,Sales Share,2022,0.0,Share,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\FCEV large,Stock,2022,0.0,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\FCEV large\Hydrogen,Fuel Economy,2022,110.0,MJ/100 km,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\FCEV medium,Sales Share,2022,0.0,Share,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\FCEV medium,Stock,2022,0.0,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\FCEV medium\Hydrogen,Fuel Economy,2022,110.0,MJ/100 km,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large,Sales Share,2022,2.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large,Stock,2022,2268.0,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV large\Motor gasoline,Fuel Economy,2022,626.4040470537504,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium,Sales Share,2022,6.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium,Stock,2022,14061.6,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\HEV medium\Motor gasoline,Fuel Economy,2022,427.3382856286593,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large,Sales Share,2022,10.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large,Stock,2022,33642.0,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Gas and diesel oil,Fuel Economy,2022,575.2839657271883,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\LPG,Fuel Economy,2022,253.686339831307,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Motor gasoline,Fuel Economy,2022,589.6132556228437,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE large\Natural gas,Fuel Economy,2022,402.4053455402031,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium,Sales Share,2022,18.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium,Stock,2022,92572.2,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Gas and diesel oil,Fuel Economy,2022,415.1565836108911,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\LPG,Fuel Economy,2022,183.4508655804908,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Motor gasoline,Fuel Economy,2022,424.9210253867851,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\ICE medium\Natural gas,Fuel Economy,2022,290.9956011137828,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large,Fuel Economy,2022,150.0,MJ/100 km,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large,Sales Share,2022,3.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV large,Stock,2022,378.0,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium,Fuel Economy,2022,150.0,MJ/100 km,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium,Sales Share,2022,4.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\LPVs\PHEV medium,Stock,2022,2343.6,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\Passenger cars,Mileage,2022,12500.0,Kilometer,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\Passenger cars,Vehicle Equivalent Weight,2022,1.0,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight from apec_vehicle_equivalent_weights.csv (passenger_car).
02BD,Current Accounts,Demand\Passenger road\LPVs\SUV and light trucks,Mileage,2022,13500.0,Kilometer,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\LPVs\SUV and light trucks,Vehicle Equivalent Weight,2022,1.35,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight from apec_vehicle_equivalent_weights.csv (suv_light_truck).
02BD,Current Accounts,Demand\Passenger road\Motorcycles,Mileage,2022,7000.0,Kilometer,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Motorcycles,Vehicle Equivalent Weight,2022,0.25,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight from apec_vehicle_equivalent_weights.csv (motorcycle).
02BD,Current Accounts,Demand\Passenger road\Motorcycles\BEV,Sales Share,2022,20.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\BEV,Stock,2022,2116.8,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Motorcycles\BEV\Electricity,Fuel Economy,2022,61.63058355820887,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\FCEV,Sales Share,2022,0.0,Share,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Motorcycles\FCEV,Stock,2022,0.0,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Motorcycles\FCEV\Hydrogen,Fuel Economy,2022,110.0,MJ/100 km,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE,Sales Share,2022,80.0,Share,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE,Stock,2022,28123.2,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Gas and diesel oil,Fuel Economy,2022,112.8361912299064,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\LPG,Fuel Economy,2022,280.0,MJ/100 km,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Motor gasoline,Fuel Economy,2022,161.3885635678903,MJ/100 km,transport_leap_export_combined_ALL_ECONS_domestic_international_Target_20260526.xlsx,Transport LEAP export value overlay applied from Brunei Darussalam / Target.
02BD,Current Accounts,Demand\Passenger road\Motorcycles\ICE\Natural gas,Fuel Economy,2022,260.0,MJ/100 km,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Motorcycles\PHEV,Fuel Economy,2022,150.0,MJ/100 km,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Motorcycles\PHEV,Sales Share,2022,0.0,Share,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\Motorcycles\PHEV,Stock,2022,0.0,Device,APERC placeholder road defaults,
02BD,Current Accounts,Demand\Passenger road\PHEV,PHEV Electric Driving Share,2022,0.34,Share,apec_phev_utilisation_rates.csv,PHEV utilisation rate from apec_phev_utilisation_rates.csv; source data_year 2025; evidence_grade D; range 0.18-0.52; synthetic_estimate. Future-year changes are handled by LEAP adjustment variables.
02BD,Current Accounts,Demand\Passenger road,Passenger Saturation Reached,2022,1.0,Boolean,apec_passenger_vehicle_saturation.csv,Lenient passenger saturation reached flag from apec_passenger_vehicle_saturation.csv; reached_saturation_lenient=True.
02BD,Current Accounts,Demand\Passenger road\LPVs\Passenger cars,Vehicle Equivalent Weight Lower Bound,2022,1.0,Vehicle equivalent,apec_vehicle_equivalent_weights.csv,Vehicle Equivalent Weight Lower Bound from apec_vehicle_equivalent_weights.csv (passenger_car).
